tract,race_percent_white,race_percent_black,race_percent_native,race_percent_asian,race_percent_pacific_islander,race_percent_hispanic,race_percent_other,income_percent_below_15K,income_percent_15K_35K,income_percent_35K_65K,income_percent_above_65K,year
"Census Tract 4962, Allegheny County, Pennsylvania",95.4,1.0,0.0,0.6,0.0,1.2999999999999972,0.5,25.6,31.700000000000003,24.1,11.9,2018
"Census Tract 4970, Allegheny County, Pennsylvania",96.2,0.9,0.1,0.0,0.0,1.0,1.4,18.200000000000003,31.1,29.1,15.7,2018
"Census Tract 4980, Allegheny County, Pennsylvania",94.5,1.8,0.0,0.8,0.0,0.7999999999999972,0.0,23.4,31.0,23.3,12.2,2018
"Census Tract 4993, Allegheny County, Pennsylvania",97.4,1.2,0.0,0.0,0.0,1.3999999999999915,0.0,23.0,35.5,25.1,8.8,2018
"Census Tract 4994, Allegheny County, Pennsylvania",83.6,5.7,1.5,0.6,0.8,3.700000000000003,0.0,27.700000000000003,37.3,20.4,9.2,2018
"Census Tract 5003, Allegheny County, Pennsylvania",92.3,2.0,0.0,1.7,0.0,1.7000000000000028,0.5,20.0,30.5,30.900000000000002,12.0,2018
"Census Tract 501, Allegheny County, Pennsylvania",6.7,80.0,0.0,0.9,0.0,0.0,0.0,47.599999999999994,28.2,9.6,5.5,2018
"Census Tract 5010, Allegheny County, Pennsylvania",93.3,3.9,0.0,0.0,0.0,1.1000000000000085,0.2,27.0,35.9,20.0,9.7,2018
"Census Tract 5030.02, Allegheny County, Pennsylvania",94.5,4.0,0.0,0.4,0.0,0.4000000000000057,0.3,23.799999999999997,25.6,26.7,14.600000000000001,2018
"Census Tract 5041, Allegheny County, Pennsylvania",67.0,26.2,0.0,0.4,0.0,2.5,0.0,17.0,41.400000000000006,24.3,8.1,2018
"Census Tract 506, Allegheny County, Pennsylvania",16.6,78.4,0.0,3.6,0.0,0.0,0.0,28.0,21.1,22.799999999999997,13.5,2018
"Census Tract 5070, Allegheny County, Pennsylvania",87.0,4.0,0.4,0.7,0.0,0.0,0.4,26.599999999999998,31.4,25.9,9.7,2018
"Census Tract 5080, Allegheny County, Pennsylvania",59.3,26.4,0.0,0.0,0.0,1.3000000000000043,3.5,35.2,32.1,19.4,3.2,2018
"Census Tract 509, Allegheny County, Pennsylvania",0.0,97.1,0.0,0.0,0.0,2.0,0.0,45.3,29.400000000000002,5.6,2.8,2018
"Census Tract 5094, Allegheny County, Pennsylvania",68.0,24.4,0.0,0.0,0.0,1.2000000000000028,0.2,33.9,31.099999999999998,19.9,5.1,2018
"Census Tract 510, Allegheny County, Pennsylvania",40.8,44.3,0.0,10.0,0.0,1.2000000000000028,0.3,61.7,11.6,6.8,2.4,2018
"Census Tract 5100, Allegheny County, Pennsylvania",26.5,71.9,0.0,0.3,0.0,0.0,0.2,30.0,46.5,15.2,2.7,2018
"Census Tract 511, Allegheny County, Pennsylvania",0.0,100.0,0.0,0.0,0.0,0.0,0.0,25.4,58.7,16.0,0.0,2018
"Census Tract 5120, Allegheny County, Pennsylvania",64.1,25.2,0.0,0.8,0.0,0.30000000000001137,0.7,35.1,30.6,22.0,6.3,2018
"Census Tract 5128, Allegheny County, Pennsylvania",25.8,65.0,0.0,0.0,0.0,0.0,0.0,37.9,32.7,11.3,3.5999999999999996,2018
"Census Tract 5129, Allegheny County, Pennsylvania",31.9,62.8,0.0,0.0,0.0,2.8999999999999986,1.5,31.7,29.900000000000002,18.3,4.0,2018
"Census Tract 5138, Allegheny County, Pennsylvania",22.6,66.0,0.0,0.0,0.0,0.8999999999999986,0.0,45.5,30.3,8.6,3.5999999999999996,2018
"Census Tract 5140, Allegheny County, Pennsylvania",15.5,79.1,0.0,0.0,0.0,0.0,0.3,40.4,28.1,19.200000000000003,2.8,2018
"Census Tract 5151, Allegheny County, Pennsylvania",36.2,62.7,0.0,0.4,0.0,0.0,0.0,22.1,44.0,19.8,4.4,2018
"Census Tract 5152, Allegheny County, Pennsylvania",62.7,23.9,0.0,1.5,0.6,2.200000000000003,1.9,23.4,30.0,29.8,12.4,2018
"Census Tract 5153, Allegheny County, Pennsylvania",52.8,40.4,0.3,0.9,0.0,1.0,0.0,37.599999999999994,27.9,19.8,7.8,2018
"Census Tract 5154.01, Allegheny County, Pennsylvania",83.2,11.2,0.0,4.3,0.0,0.3999999999999915,0.4,20.4,21.299999999999997,24.799999999999997,25.099999999999998,2018
"Census Tract 5161, Allegheny County, Pennsylvania",90.2,5.0,0.0,1.0,0.0,1.2999999999999972,0.0,11.600000000000001,21.0,27.3,34.3,2018
"Census Tract 5162, Allegheny County, Pennsylvania",80.3,10.4,0.0,1.1,0.0,5.700000000000003,0.0,12.6,23.299999999999997,31.6,28.9,2018
"Census Tract 5170, Allegheny County, Pennsylvania",62.6,30.4,0.0,0.6,0.0,2.6999999999999957,0.5,32.4,28.2,26.9,7.800000000000001,2018
"Census Tract 5180.01, Allegheny County, Pennsylvania",95.5,2.8,0.0,0.5,0.0,0.0,0.0,14.0,19.1,33.5,29.400000000000002,2018
"Census Tract 5190, Allegheny County, Pennsylvania",72.6,21.4,0.0,2.9,0.0,0.8000000000000114,0.0,17.5,21.1,26.6,30.200000000000003,2018
"Census Tract 5200.01, Allegheny County, Pennsylvania",82.1,12.2,0.0,0.3,0.0,0.30000000000001137,0.0,15.100000000000001,30.599999999999998,27.2,20.4,2018
"Census Tract 5200.02, Allegheny County, Pennsylvania",75.8,19.0,0.1,1.3,0.0,1.5,0.0,19.0,33.0,27.2,10.1,2018
"Census Tract 5211, Allegheny County, Pennsylvania",69.8,22.9,0.0,1.2,0.0,2.200000000000003,0.0,24.799999999999997,25.799999999999997,25.9,18.5,2018
"Census Tract 5212, Allegheny County, Pennsylvania",70.1,11.9,0.0,10.9,0.0,4.300000000000011,0.4,15.0,29.5,32.2,9.6,2018
"Census Tract 5213.01, Allegheny County, Pennsylvania",74.0,17.6,0.4,1.2,0.0,0.5,0.0,29.8,27.299999999999997,20.4,18.1,2018
"Census Tract 5213.02, Allegheny County, Pennsylvania",75.2,12.7,0.0,9.0,0.0,1.2999999999999972,0.0,15.6,31.700000000000003,25.299999999999997,18.3,2018
"Census Tract 5214.01, Allegheny County, Pennsylvania",83.5,5.0,0.0,6.1,0.0,2.200000000000003,0.0,21.5,28.4,27.7,16.6,2018
"Census Tract 5214.02, Allegheny County, Pennsylvania",73.2,8.8,0.2,11.2,0.0,1.0999999999999943,1.4,23.6,17.0,21.8,28.8,2018
"Census Tract 5215, Allegheny County, Pennsylvania",79.4,7.6,0.0,4.9,0.0,0.0,0.7,21.0,27.2,25.4,17.5,2018
"Census Tract 5220, Allegheny County, Pennsylvania",65.5,20.5,0.0,3.3,0.0,2.799999999999997,1.2,30.099999999999998,33.5,24.9,3.4,2018
"Census Tract 5231, Allegheny County, Pennsylvania",13.3,76.0,0.3,0.3,0.9,0.0,3.3,28.0,27.7,20.0,11.899999999999999,2018
"Census Tract 5232, Allegheny County, Pennsylvania",28.9,64.2,0.0,0.3,0.0,0.20000000000000284,0.4,27.200000000000003,25.700000000000003,29.0,12.6,2018
"Census Tract 5233, Allegheny County, Pennsylvania",59.5,37.2,0.0,0.0,0.0,0.7000000000000028,0.0,20.2,33.099999999999994,24.799999999999997,12.8,2018
"Census Tract 5234, Allegheny County, Pennsylvania",54.5,40.0,0.0,0.4,0.0,1.1000000000000014,1.8,19.1,26.7,32.3,12.8,2018
"Census Tract 5235.01, Allegheny County, Pennsylvania",46.2,46.9,0.0,1.0,0.0,0.3999999999999986,1.9,16.1,33.0,28.0,13.0,2018
"Census Tract 5235.02, Allegheny County, Pennsylvania",72.9,24.5,0.0,0.0,0.0,0.0,0.0,26.9,41.5,15.1,11.3,2018
"Census Tract 5236, Allegheny County, Pennsylvania",58.4,33.1,0.0,0.2,0.0,0.7000000000000028,3.9,20.0,27.6,29.299999999999997,15.899999999999999,2018
"Census Tract 5237.01, Allegheny County, Pennsylvania",78.9,12.2,0.0,0.5,0.0,0.0,0.7,20.9,28.4,29.2,15.600000000000001,2018
"Census Tract 5237.02, Allegheny County, Pennsylvania",69.8,24.3,0.0,0.2,0.0,0.0,0.0,28.6,26.4,26.9,12.8,2018
"Census Tract 5238, Allegheny County, Pennsylvania",81.5,15.4,0.0,0.0,0.0,0.0,0.2,16.1,32.7,28.0,16.3,2018
"Census Tract 5240, Allegheny County, Pennsylvania",83.2,12.4,0.3,0.0,0.0,0.8999999999999915,1.0,26.099999999999998,35.3,19.8,10.0,2018
"Census Tract 5251, Allegheny County, Pennsylvania",89.5,1.9,0.3,3.9,0.0,1.7000000000000028,0.0,14.600000000000001,26.3,22.799999999999997,33.0,2018
"Census Tract 5252, Allegheny County, Pennsylvania",97.9,0.3,0.0,0.0,0.0,0.5,0.0,21.4,29.2,31.7,14.600000000000001,2018
"Census Tract 5253, Allegheny County, Pennsylvania",93.9,0.9,0.0,2.2,0.0,1.0999999999999943,0.8,21.299999999999997,21.799999999999997,26.1,23.5,2018
"Census Tract 5261.01, Allegheny County, Pennsylvania",91.6,3.6,0.0,0.5,0.2,1.7000000000000028,0.0,15.100000000000001,19.1,28.9,29.9,2018
"Census Tract 5261.02, Allegheny County, Pennsylvania",99.0,0.0,0.0,0.0,1.0,0.0,0.0,19.9,29.6,26.1,16.9,2018
"Census Tract 5262.01, Allegheny County, Pennsylvania",90.6,3.1,0.0,0.0,0.0,0.6000000000000085,0.0,20.6,26.4,24.3,21.299999999999997,2018
"Census Tract 5262.02, Allegheny County, Pennsylvania",88.0,7.0,0.3,0.0,0.0,1.5999999999999943,0.0,24.1,22.6,29.0,14.9,2018
"Census Tract 5263.01, Allegheny County, Pennsylvania",99.3,0.0,0.0,0.0,0.0,0.29999999999999716,0.0,22.5,21.299999999999997,26.5,21.1,2018
"Census Tract 5263.02, Allegheny County, Pennsylvania",92.4,3.4,0.0,0.1,0.0,1.2999999999999972,0.3,15.9,27.1,27.200000000000003,20.2,2018
"Census Tract 5509, Allegheny County, Pennsylvania",33.3,54.3,0.0,0.0,0.0,0.0,0.5,46.0,24.8,13.0,7.699999999999999,2018
"Census Tract 5512, Allegheny County, Pennsylvania",58.8,33.3,0.0,2.9,0.0,1.0,0.7,36.9,26.5,19.0,4.5,2018
"Census Tract 5513, Allegheny County, Pennsylvania",85.9,10.9,0.3,0.4,0.0,0.3999999999999915,0.0,22.9,34.2,24.5,13.2,2018
"Census Tract 5519, Allegheny County, Pennsylvania",57.8,33.0,0.0,0.0,0.0,0.9000000000000057,0.0,50.3,22.3,8.7,2.4,2018
"Census Tract 5520, Allegheny County, Pennsylvania",43.1,46.9,0.3,0.6,0.0,1.1999999999999957,0.0,32.0,39.099999999999994,12.2,6.2,2018
"Census Tract 5521, Allegheny County, Pennsylvania",46.5,48.9,0.5,0.0,0.0,0.0,0.0,38.5,42.900000000000006,5.8,0.7,2018
"Census Tract 5522, Allegheny County, Pennsylvania",89.9,5.1,0.0,0.0,0.0,2.5,0.9,30.5,30.6,20.8,5.0,2018
"Census Tract 5523, Allegheny County, Pennsylvania",33.1,56.8,0.0,0.0,0.0,4.199999999999996,0.1,36.9,24.4,14.600000000000001,7.800000000000001,2018
"Census Tract 5524, Allegheny County, Pennsylvania",79.5,17.0,0.0,0.0,0.0,0.5999999999999943,1.5,32.8,29.4,20.4,7.1,2018
"Census Tract 5604, Allegheny County, Pennsylvania",47.4,48.5,0.0,1.3,0.0,0.30000000000000426,1.6,32.7,39.5,17.9,5.0,2018
"Census Tract 5605, Allegheny County, Pennsylvania",85.3,3.4,0.0,8.5,0.0,0.4000000000000057,0.4,14.7,22.3,30.4,26.0,2018
"Census Tract 5606, Allegheny County, Pennsylvania",28.3,67.2,0.0,2.8,0.0,0.0,0.0,49.6,23.9,14.9,5.8,2018
"Census Tract 5610, Allegheny County, Pennsylvania",18.5,72.7,0.0,0.0,0.0,0.0,0.0,31.5,38.599999999999994,16.4,5.0,2018
"Census Tract 5611, Allegheny County, Pennsylvania",4.9,74.1,0.0,0.0,0.0,0.5,0.0,49.099999999999994,30.8,5.8,2.8000000000000003,2018
"Census Tract 5612, Allegheny County, Pennsylvania",10.5,85.7,0.0,0.0,0.0,2.8000000000000007,0.0,40.6,28.4,18.3,1.7,2018
"Census Tract 5614, Allegheny County, Pennsylvania",23.5,71.8,0.0,0.3,0.0,2.5,1.2,23.1,37.099999999999994,26.8,10.5,2018
"Census Tract 5615, Allegheny County, Pennsylvania",28.9,62.2,0.0,2.9,0.0,0.0,0.0,26.5,35.3,26.299999999999997,7.5,2018
"Census Tract 5616, Allegheny County, Pennsylvania",63.2,31.0,0.0,0.0,0.0,0.7999999999999972,0.0,33.4,34.8,14.8,9.0,2018
"Census Tract 5617, Allegheny County, Pennsylvania",48.6,24.9,0.0,0.0,0.0,15.699999999999996,2.8,30.0,35.6,20.200000000000003,7.0,2018
"Census Tract 5619, Allegheny County, Pennsylvania",11.5,83.7,0.0,0.0,0.0,0.1999999999999993,1.2,36.7,28.9,17.8,3.2,2018
"Census Tract 5620, Allegheny County, Pennsylvania",52.5,12.4,0.7,28.9,0.0,2.3999999999999986,0.1,36.6,25.5,10.399999999999999,9.8,2018
"Census Tract 5623, Allegheny County, Pennsylvania",38.5,57.6,0.0,0.8,0.0,3.0,0.0,40.0,23.1,13.1,5.4,2018
"Census Tract 5624, Allegheny County, Pennsylvania",45.4,30.5,1.9,0.0,0.0,8.0,0.0,27.900000000000002,33.5,20.6,9.600000000000001,2018
"Census Tract 5625, Allegheny County, Pennsylvania",32.3,55.2,0.7,1.0,0.0,1.6000000000000014,3.2,32.3,34.0,9.4,6.6000000000000005,2018
"Census Tract 5626, Allegheny County, Pennsylvania",58.4,32.9,0.0,0.0,0.0,1.6000000000000014,0.0,31.4,23.9,27.9,7.4,2018
"Census Tract 5627, Allegheny County, Pennsylvania",61.4,22.2,0.6,3.0,0.3,2.200000000000003,0.0,27.4,26.0,21.2,17.9,2018
"Census Tract 5628, Allegheny County, Pennsylvania",89.0,4.1,0.0,0.3,0.0,3.5,1.5,25.2,30.0,26.8,10.5,2018
"Census Tract 5629, Allegheny County, Pennsylvania",66.6,21.7,0.0,6.5,0.0,0.4000000000000057,0.0,29.4,32.7,19.0,6.800000000000001,2018
"Census Tract 5630, Allegheny County, Pennsylvania",61.0,36.1,0.0,0.0,0.0,0.0,0.0,25.3,24.6,32.2,13.0,2018
"Census Tract 5631, Allegheny County, Pennsylvania",74.6,8.1,0.0,10.0,0.0,2.5,0.0,18.5,32.0,25.3,16.1,2018
"Census Tract 5632, Allegheny County, Pennsylvania",74.4,18.2,0.0,0.8,0.5,2.0,3.0,32.9,26.7,16.1,20.8,2018
"Census Tract 5633, Allegheny County, Pennsylvania",88.0,2.5,0.0,7.9,0.0,0.5999999999999943,0.0,14.0,18.6,14.8,41.4,2018
"Census Tract 5638, Allegheny County, Pennsylvania",92.8,1.8,0.2,0.5,0.0,2.4000000000000057,0.5,16.3,22.4,23.2,30.799999999999997,2018
"Census Tract 5639, Allegheny County, Pennsylvania",70.4,17.1,0.0,1.3,0.0,1.5999999999999943,0.1,19.7,29.700000000000003,28.700000000000003,17.6,2018
"Census Tract 5640, Allegheny County, Pennsylvania",95.9,0.6,0.0,2.0,0.0,0.09999999999999432,0.0,18.6,23.4,27.5,22.7,2018
"Census Tract 5641, Allegheny County, Pennsylvania",94.7,0.3,0.0,1.5,0.0,1.0999999999999943,0.0,12.4,15.899999999999999,18.1,44.099999999999994,2018
"Census Tract 5642, Allegheny County, Pennsylvania",89.9,2.6,0.0,2.2,0.0,1.0,0.1,18.3,29.3,31.1,13.2,2018
"Census Tract 5644, Allegheny County, Pennsylvania",88.0,7.2,0.2,0.0,0.0,1.5999999999999943,1.5,22.0,28.1,27.0,11.7,2018
"Census Tract 5645, Allegheny County, Pennsylvania",97.8,0.8,0.0,0.3,0.0,1.0,0.0,21.6,22.6,29.400000000000002,16.9,2018
"Census Tract 603, Allegheny County, Pennsylvania",78.7,15.0,0.0,2.1,0.0,2.8999999999999915,0.0,19.799999999999997,24.5,27.5,24.400000000000002,2018
"Census Tract 605, Allegheny County, Pennsylvania",89.3,5.5,0.0,0.0,0.0,0.6000000000000085,0.3,18.7,27.799999999999997,33.4,14.9,2018
"Census Tract 703, Allegheny County, Pennsylvania",83.0,2.5,0.2,8.4,0.0,2.200000000000003,1.1,24.4,20.3,24.4,24.3,2018
"Census Tract 705, Allegheny County, Pennsylvania",71.3,1.7,0.0,21.3,0.0,3.1000000000000085,0.3,21.4,27.700000000000003,16.2,22.0,2018
"Census Tract 706, Allegheny County, Pennsylvania",76.1,6.2,0.0,12.6,0.0,2.3000000000000114,0.8,16.2,25.799999999999997,23.1,28.3,2018
"Census Tract 708, Allegheny County, Pennsylvania",71.2,1.4,0.1,20.7,0.0,2.700000000000003,1.4,16.9,26.3,23.299999999999997,24.200000000000003,2018
"Census Tract 709, Allegheny County, Pennsylvania",56.2,9.0,0.4,29.5,0.0,1.6999999999999957,0.0,30.099999999999998,24.7,11.9,19.7,2018
"Census Tract 802, Allegheny County, Pennsylvania",93.1,2.0,0.0,1.2,0.0,3.200000000000003,0.0,27.7,32.2,20.8,11.8,2018
"Census Tract 804, Allegheny County, Pennsylvania",71.6,6.3,0.0,18.3,0.0,1.4000000000000057,0.4,37.3,20.6,23.8,10.5,2018
"Census Tract 806, Allegheny County, Pennsylvania",83.6,4.0,0.0,2.7,0.0,0.4000000000000057,7.1,17.5,30.6,20.7,24.6,2018
"Census Tract 807, Allegheny County, Pennsylvania",65.8,9.5,0.0,16.7,0.0,5.400000000000006,0.1,18.5,35.7,22.2,12.5,2018
"Census Tract 809, Allegheny County, Pennsylvania",81.3,7.4,0.3,6.7,0.0,1.9000000000000057,0.7,13.3,27.4,35.0,17.9,2018
"Census Tract 901, Allegheny County, Pennsylvania",94.5,0.7,0.0,2.3,0.0,2.4000000000000057,0.0,13.7,23.4,27.6,31.0,2018
"Census Tract 902, Allegheny County, Pennsylvania",89.9,3.1,0.0,3.0,0.0,1.6999999999999886,0.0,17.5,35.6,23.4,18.400000000000002,2018
"Census Tract 903, Allegheny County, Pennsylvania",85.5,10.1,0.3,1.3,0.0,2.0999999999999943,0.7,25.7,28.5,27.799999999999997,9.2,2018
"Census Tract 9800, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
"Census Tract 9801, Allegheny County, Pennsylvania",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2018
"Census Tract 9803, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
"Census Tract 9804, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
"Census Tract 9805, Allegheny County, Pennsylvania",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,2018
"Census Tract 9806, Allegheny County, Pennsylvania",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7,0.0,36.4,2018
"Census Tract 9807, Allegheny County, Pennsylvania",100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2018
"Census Tract 9808, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
"Census Tract 9809, Allegheny County, Pennsylvania",45.5,47.5,1.0,0.5,0.0,1.2999999999999972,0.8,32.300000000000004,6.9,1.9,0.0,2018
"Census Tract 9810, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
"Census Tract 9811, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
"Census Tract 9812, Allegheny County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
"Census Tract 9818, Allegheny County, Pennsylvania",57.5,26.5,0.0,7.5,0.0,0.0,4.4,64.1,15.200000000000001,0.0,0.0,2018
"Census Tract 9822, Allegheny County, Pennsylvania",81.7,5.4,0.0,8.2,0.0,1.2000000000000028,0.4,83.6,0.8999999999999999,0.1,0.2,2018
"Census Tract 1005, Allegheny County, Pennsylvania",29.8,66.2,0.0,2.9,0.0,0.0,0.4,18.3,26.8,30.6,16.2,2019
"Census Tract 1011, Allegheny County, Pennsylvania",79.2,15.9,0.0,1.3,0.0,1.2000000000000028,0.0,22.4,23.4,30.1,13.1,2019
"Census Tract 1014, Allegheny County, Pennsylvania",84.1,8.3,0.5,1.9,0.0,3.8000000000000114,0.0,15.6,30.299999999999997,20.9,23.2,2019
"Census Tract 1016, Allegheny County, Pennsylvania",12.3,82.1,0.0,0.0,0.0,0.5,2.9,30.5,31.7,22.3,2.0,2019
"Census Tract 1017, Allegheny County, Pennsylvania",31.0,60.7,1.3,3.3,0.0,0.0,1.8,23.5,38.8,19.4,10.6,2019
"Census Tract 1018, Allegheny County, Pennsylvania",73.9,20.8,0.0,0.5,0.0,0.5,0.8,19.2,21.799999999999997,30.4,19.9,2019
"Census Tract 103, Allegheny County, Pennsylvania",59.0,29.3,0.4,3.4,0.0,2.5,0.3,65.3,10.100000000000001,3.4,1.4000000000000001,2019
"Census Tract 1102, Allegheny County, Pennsylvania",66.3,21.4,0.3,4.2,0.0,2.700000000000003,0.5,14.200000000000001,24.0,25.5,27.099999999999998,2019
"Census Tract 1106, Allegheny County, Pennsylvania",79.2,12.9,0.0,3.3,0.0,2.0999999999999943,1.3,17.2,20.3,22.5,34.199999999999996,2019
"Census Tract 1113, Allegheny County, Pennsylvania",47.9,37.8,0.0,3.7,0.0,1.8999999999999986,2.0,25.2,28.799999999999997,20.7,19.6,2019
"Census Tract 1114, Allegheny County, Pennsylvania",32.4,55.0,0.0,2.7,0.0,2.0,1.0,31.5,29.1,19.700000000000003,10.6,2019
"Census Tract 1115, Allegheny County, Pennsylvania",33.1,51.8,0.0,12.0,0.0,0.8999999999999986,0.0,27.0,37.7,14.200000000000001,12.2,2019
"Census Tract 1203, Allegheny County, Pennsylvania",6.9,67.3,0.0,0.0,0.4,18.9,1.0,27.9,32.7,28.299999999999997,7.800000000000001,2019
"Census Tract 1204, Allegheny County, Pennsylvania",2.9,76.4,0.0,9.6,0.0,0.0,0.0,35.1,33.900000000000006,10.600000000000001,1.7,2019
"Census Tract 1207, Allegheny County, Pennsylvania",1.9,93.2,1.0,1.7,0.0,0.0,0.0,30.0,33.7,18.0,2.0,2019
"Census Tract 1208, Allegheny County, Pennsylvania",15.9,80.4,0.0,0.0,0.0,0.7999999999999989,0.0,41.7,36.699999999999996,13.1,5.199999999999999,2019
"Census Tract 1301, Allegheny County, Pennsylvania",0.4,97.5,0.0,0.0,0.0,0.29999999999999993,0.0,42.7,30.9,8.1,0.8999999999999999,2019
"Census Tract 1302, Allegheny County, Pennsylvania",7.2,90.4,0.0,0.0,0.0,0.39999999999999947,0.0,38.3,35.5,9.1,5.4,2019
"Census Tract 1303, Allegheny County, Pennsylvania",3.3,92.5,0.0,0.5,0.0,1.2000000000000002,0.6,44.5,27.7,7.6,4.3,2019
"Census Tract 1304, Allegheny County, Pennsylvania",5.5,82.3,1.5,0.0,0.0,0.0,0.0,46.3,26.8,10.8,1.3,2019
"Census Tract 1306, Allegheny County, Pennsylvania",13.7,83.6,0.0,0.0,0.0,0.0,0.0,40.599999999999994,23.1,21.1,8.700000000000001,2019
"Census Tract 1401, Allegheny County, Pennsylvania",63.2,5.9,0.3,22.9,0.0,3.799999999999997,0.2,48.300000000000004,9.5,6.1,14.700000000000001,2019
"Census Tract 1402, Allegheny County, Pennsylvania",73.8,1.3,0.4,14.9,0.0,2.799999999999997,2.0,34.599999999999994,11.600000000000001,14.1,27.1,2019
"Census Tract 1403, Allegheny County, Pennsylvania",77.2,3.4,0.0,13.1,0.0,2.5,0.0,15.5,15.5,18.6,43.300000000000004,2019
"Census Tract 1404, Allegheny County, Pennsylvania",83.8,2.5,0.3,5.3,0.0,2.6000000000000085,0.6,12.7,15.5,16.6,48.5,2019
"Census Tract 1405, Allegheny County, Pennsylvania",47.5,37.1,5.2,3.4,0.0,1.3999999999999986,0.0,19.5,23.7,27.1,21.9,2019
"Census Tract 1406, Allegheny County, Pennsylvania",87.3,5.7,0.0,1.7,0.0,2.4000000000000057,0.7,15.0,16.0,23.6,37.8,2019
"Census Tract 1408, Allegheny County, Pennsylvania",79.8,2.3,0.0,12.5,0.0,1.1000000000000085,1.4,19.6,18.799999999999997,15.799999999999999,28.4,2019
"Census Tract 1410, Allegheny County, Pennsylvania",94.9,0.8,0.0,0.7,0.0,2.5999999999999943,0.0,8.2,20.7,22.200000000000003,45.5,2019
"Census Tract 1411, Allegheny County, Pennsylvania",91.8,4.6,0.0,1.4,0.0,1.2000000000000028,0.0,20.1,24.9,25.4,25.0,2019
"Census Tract 1413, Allegheny County, Pennsylvania",68.0,2.0,0.0,25.8,0.0,1.2999999999999972,0.0,18.9,28.5,22.5,15.6,2019
"Census Tract 1414, Allegheny County, Pennsylvania",76.4,7.5,0.3,10.7,0.0,3.0999999999999943,0.3,19.7,21.4,21.6,28.9,2019
"Census Tract 1516, Allegheny County, Pennsylvania",86.4,3.0,0.0,2.7,0.0,2.799999999999997,0.0,13.0,33.6,25.6,18.0,2019
"Census Tract 1517, Allegheny County, Pennsylvania",79.5,9.0,0.0,2.2,0.0,3.4000000000000057,1.1,21.6,26.6,25.7,19.900000000000002,2019
"Census Tract 1608, Allegheny County, Pennsylvania",77.3,16.5,0.0,1.0,0.0,3.200000000000003,0.0,18.0,29.2,29.0,13.9,2019
"Census Tract 1609, Allegheny County, Pennsylvania",84.6,6.9,0.0,3.0,0.0,0.8000000000000114,0.5,22.9,19.1,22.1,28.0,2019
"Census Tract 1702, Allegheny County, Pennsylvania",86.8,7.0,0.0,1.8,0.0,1.2999999999999972,1.1,33.1,18.0,20.1,23.5,2019
"Census Tract 1706, Allegheny County, Pennsylvania",74.8,9.0,0.0,1.9,0.0,11.299999999999997,0.0,29.3,36.0,16.1,14.9,2019
"Census Tract 1803, Allegheny County, Pennsylvania",63.4,28.2,0.3,2.0,0.0,0.3999999999999986,0.0,36.8,32.7,18.8,5.9,2019
"Census Tract 1807, Allegheny County, Pennsylvania",74.4,17.6,0.0,0.5,0.0,2.1999999999999886,2.3,19.5,33.4,22.4,16.9,2019
"Census Tract 1903, Allegheny County, Pennsylvania",96.7,0.8,0.3,0.7,0.0,1.5,0.0,17.5,25.6,22.799999999999997,32.8,2019
"Census Tract 1911, Allegheny County, Pennsylvania",92.2,2.4,0.0,3.2,0.0,0.7000000000000028,0.0,19.200000000000003,27.4,30.700000000000003,21.200000000000003,2019
"Census Tract 1914, Allegheny County, Pennsylvania",85.4,9.4,0.4,1.2,0.0,0.09999999999999432,0.0,16.1,29.5,32.8,19.3,2019
"Census Tract 1915, Allegheny County, Pennsylvania",91.5,3.6,0.0,1.9,0.0,0.7999999999999972,0.0,29.9,27.6,28.6,12.2,2019
"Census Tract 1916, Allegheny County, Pennsylvania",71.2,14.0,0.0,3.2,0.0,1.8999999999999915,3.1,22.6,34.900000000000006,20.3,15.899999999999999,2019
"Census Tract 1917, Allegheny County, Pennsylvania",86.3,5.7,0.0,0.7,0.0,4.700000000000003,0.3,19.8,21.200000000000003,31.5,20.099999999999998,2019
"Census Tract 1918, Allegheny County, Pennsylvania",82.1,4.3,1.1,4.6,0.9,5.1000000000000085,0.0,24.0,29.6,25.8,13.7,2019
"Census Tract 1919, Allegheny County, Pennsylvania",91.5,1.4,0.5,3.4,0.0,1.2000000000000028,0.8,20.4,25.7,28.0,21.2,2019
